VP	Comp	RT	Error
16	comp	367.5	0
16	incomp	311.1	0
16	comp	348.2	0
16	comp	381.4	0
16	incomp	372.5	0
16	comp	347.8	0
16	comp	396.6	0
16	comp	330.7	0
16	incomp	367	0
16	incomp	315.1	1
16	comp	402.8	0
16	comp	406.2	0
16	comp	400.6	0
16	comp	352.1	0
16	comp	403.9	0
16	incomp	416.8	1
16	comp	410.5	0
16	incomp	334.3	0
16	comp	422.7	0
16	comp	407.9	0
16	comp	406.7	0
16	incomp	453.5	0
16	comp	869.9	0
16	comp	379.5	0
16	comp	432.4	0
16	incomp	443.1	0
16	comp	535.3	0
16	comp	342.1	0
16	comp	410.7	0
16	incomp	358.9	0
16	comp	372.3	0
16	incomp	777.3	0
16	comp	374.3	0
16	incomp	515.1	0
16	incomp	398.1	0
16	comp	374.1	0
16	comp	381.9	0
16	comp	726.1	0
16	incomp	387.2	0
16	incomp	391.4	0
16	incomp	308.4	1
16	incomp	500.7	0
16	incomp	379	0
16	incomp	381.4	1
16	incomp	422.9	0
16	comp	350.4	0
16	comp	333.3	0
16	incomp	465.5	0
16	incomp	475.4	0
16	comp	391.8	0
16	incomp	956.4	0
16	comp	436.2	0
16	comp	353.5	0
16	incomp	478	0
16	incomp	387.5	0
16	comp	411	0
16	comp	388.1	0
16	comp	358.7	0
16	incomp	456.8	0
16	incomp	857.7	0
16	incomp	410.3	0
16	incomp	411.8	0
16	incomp	362.2	0
16	comp	410.6	0
16	incomp	433.8	1
16	comp	846.1	0
16	incomp	537.2	0
16	comp	497	0
16	incomp	500.2	0
16	comp	441.2	0
16	comp	420.4	0
16	incomp	536.5	0
16	comp	403.2	0
16	incomp	368.6	0
16	incomp	508.2	0
16	incomp	388.9	0
16	incomp	456.7	0
16	comp	382	0
16	comp	438.5	0
16	comp	395.6	0
16	incomp	377.6	0
16	incomp	506.4	0
16	incomp	464	0
16	incomp	387.2	0
16	incomp	658.8	0
16	incomp	696.2	0
16	comp	485.7	0
16	comp	381.4	0
16	incomp	425	1
16	comp	405.1	0
16	incomp	470.7	0
16	comp	378.8	0
16	incomp	387.9	0
16	incomp	832	0
16	incomp	410.9	0
16	comp	438	0
16	comp	425	0
16	comp	379.6	0
16	comp	376.7	0
16	comp	334.5	0
16	comp	315	0
16	comp	313.8	0
16	incomp	425.6	0
16	comp	375.8	0
16	comp	379.3	0
16	incomp	457.8	0
16	comp	387.1	0
16	incomp	372.4	0
16	comp	357.9	0
16	incomp	396.9	0
16	incomp	426.9	0
16	comp	400.2	0
16	incomp	354.2	0
16	incomp	468.5	0
16	incomp	402.7	0
16	incomp	361.6	0
16	comp	473.1	0
16	incomp	377.2	0
16	comp	345.8	0
16	comp	307.1	0
16	incomp	340.3	0
16	incomp	414.6	0
16	comp	430.9	0
16	incomp	387.1	0
16	comp	803.6	0
16	comp	468.6	0
16	comp	296.1	0
16	incomp	484.1	0
16	incomp	386.5	0
16	comp	359.1	0
16	incomp	364.5	0
16	comp	405.5	0
16	incomp	423.1	0
16	incomp	342.5	0
16	comp	327	0
16	comp	413.5	0
16	comp	382.6	0
16	comp	384.2	0
16	incomp	348.5	0
16	comp	502.8	0
16	incomp	404.2	0
16	comp	516.5	0
16	incomp	534.6	0
16	incomp	426	0
16	incomp	391.1	0
16	comp	588.5	0
16	comp	363.7	0
16	incomp	368.5	1
16	incomp	525.4	0
16	incomp	438.2	0
16	comp	396.9	0
16	comp	348.9	0
16	comp	326.7	0
16	incomp	327.5	0
16	incomp	455.4	0
16	incomp	467	0
16	comp	338.9	0
16	incomp	353.6	0
16	incomp	323.2	0
16	comp	356.7	1
16	incomp	385.2	0
16	incomp	349.9	0
16	comp	445	0
16	comp	732.5	0
16	incomp	437.1	0
16	incomp	395.8	0
16	comp	378.9	0
16	comp	404.3	0
16	incomp	410.8	0
16	incomp	380.1	0
16	incomp	450.6	0
16	comp	422.9	0
16	comp	408.4	0
16	incomp	456.3	1
16	incomp	415.3	0
16	comp	377.2	0
16	comp	394.3	0
16	comp	415.7	0
16	comp	336.5	0
16	comp	399.6	0
16	comp	417	0
16	incomp	409.3	0
16	incomp	458.8	0
16	incomp	388	0
16	incomp	411.7	0
16	comp	428.8	0
16	comp	332.3	0
16	incomp	333.7	0
16	incomp	320.1	0
16	incomp	422.8	0
16	incomp	378.3	0
16	comp	737.9	0
16	comp	413.7	0
16	comp	359.1	0
16	comp	371.8	0
16	comp	399.8	0
16	comp	338.8	0
16	incomp	312.1	1
16	incomp	401.5	0
16	comp	363.2	0
16	incomp	370.9	0
16	comp	411.4	0
16	incomp	397.4	0
16	incomp	356.6	0
16	comp	391.6	0
16	comp	373.1	0
16	comp	368.8	0
16	comp	372.5	0
16	incomp	437.8	0
16	incomp	517.1	0
16	comp	339.9	0
16	incomp	313.3	1
16	incomp	362.6	0
16	comp	376.3	0
16	incomp	502	0
16	comp	385.2	0
16	incomp	404.4	0
16	incomp	371.2	0
16	incomp	348.1	0
16	comp	365.4	0
16	comp	366.2	0
16	comp	459.8	0
16	incomp	357.8	1
16	incomp	412.4	0
16	comp	350.6	0
16	comp	365.8	0
16	incomp	376	0
16	incomp	464.5	0
16	incomp	405.6	0
16	comp	386.5	0
16	incomp	350.2	0
16	incomp	425.3	0
16	incomp	483.8	0
16	comp	363.1	0
16	incomp	367	0
16	incomp	420.1	0
16	comp	395.5	0
16	incomp	416.9	0
16	comp	371.8	0
16	comp	385.8	0
16	incomp	383.6	0
16	comp	388	0
16	comp	336.4	0
16	incomp	344.6	0
16	comp	346	0
16	incomp	352.9	1
16	comp	377.3	0
16	comp	342.5	0
16	incomp	371	0
16	comp	364.2	0
16	comp	369.6	0
16	comp	354.5	0
16	incomp	411.3	0
16	comp	364.7	0
16	comp	356.1	0
16	comp	398.5	0
16	comp	336.1	0
16	comp	364	0
16	incomp	430.8	0
16	incomp	375.3	0
16	comp	411.4	0
16	comp	351	0
16	incomp	404.4	0
16	incomp	425.4	0
16	incomp	384.2	0
16	incomp	373.1	0
16	comp	344.2	0
16	comp	451.4	0
16	incomp	470.5	0
16	incomp	465.2	0
16	incomp	398.8	0
16	comp	392.9	0
16	comp	400.4	0
16	incomp	422.2	0
16	incomp	409.6	0
16	incomp	464.7	0
16	incomp	405.8	0
16	comp	444.6	0
16	comp	378.2	0
16	incomp	365.8	0
16	incomp	370.1	0
16	incomp	375.9	0
16	incomp	342.3	0
16	comp	376.5	0
16	comp	346.4	0
16	comp	452.8	0
16	comp	379.1	0
16	comp	415.7	0
16	incomp	509.2	0
16	comp	334.4	0
16	incomp	378.9	0
16	comp	376.6	0
16	incomp	365.7	0
16	comp	318.3	0
16	comp	323.8	0
16	incomp	346.8	0
16	incomp	371.2	0
16	incomp	351.7	1
16	comp	390.5	0
17	incomp	610.3	0
17	comp	636.3	0
17	incomp	589.6	0
17	incomp	470.5	0
17	incomp	542.7	0
17	comp	497	0
17	incomp	530.7	0
17	comp	569.7	0
17	comp	580.4	0
17	comp	510	0
17	comp	512.1	0
17	incomp	485.6	0
17	comp	587.3	0
17	incomp	657.4	0
17	comp	472.9	0
17	incomp	508.8	0
17	comp	443.1	0
17	incomp	480.5	0
17	incomp	559.9	0
17	incomp	475.7	0
17	comp	530.2	0
17	comp	461.9	0
17	incomp	551.5	0
17	incomp	472	0
17	incomp	450.1	0
17	comp	536.3	0
17	incomp	468	0
17	comp	520.5	0
17	incomp	507.4	0
17	comp	539.1	0
17	incomp	502.7	0
17	comp	517.9	0
17	comp	479.1	0
17	comp	658.5	0
17	incomp	615.1	0
17	comp	531.5	0
17	incomp	667.6	0
17	comp	541.3	0
17	incomp	713	0
17	comp	478.9	0
17	comp	491.3	0
17	comp	561.1	0
17	comp	483.5	0
17	comp	523.6	0
17	incomp	458	0
17	incomp	528.7	0
17	comp	532	0
17	incomp	488.5	0
17	comp	424.1	0
17	incomp	467.9	0
17	incomp	500.6	0
17	incomp	715.3	0
17	incomp	500.9	0
17	comp	543.4	0
17	comp	438.5	0
17	comp	548.5	0
17	comp	539.2	0
17	incomp	439.9	0
17	incomp	577.2	0
17	incomp	627.7	0
17	incomp	624	0
17	comp	563.7	0
17	incomp	599.5	0
17	comp	490.8	0
17	comp	542.5	0
17	incomp	529	0
17	incomp	464.5	0
17	incomp	568.7	0
17	incomp	553.7	0
17	comp	481.3	0
17	comp	552.6	0
17	comp	535.1	0
17	incomp	678.3	0
17	incomp	423.4	0
17	comp	499.4	0
17	comp	499	0
17	comp	426.4	0
17	comp	485	0
17	incomp	492.8	0
17	comp	454.3	0
17	comp	473.9	0
17	incomp	435.5	0
17	incomp	654.6	0
17	incomp	559	0
17	comp	487.5	0
17	comp	510	0
17	comp	504.4	0
17	incomp	423.7	0
17	incomp	537.1	0
17	comp	520.2	0
17	comp	462.1	0
17	incomp	483.9	0
17	comp	426.5	0
17	comp	458.9	0
17	comp	484.3	0
17	comp	457.4	0
17	comp	443.1	0
17	incomp	480.4	0
17	comp	543.1	0
17	comp	607.4	0
17	incomp	568.8	0
17	incomp	582.9	0
17	incomp	427	0
17	incomp	522.4	0
17	incomp	605	0
17	incomp	479.7	0
17	incomp	387.4	0
17	incomp	423.8	0
17	incomp	548.5	0
17	comp	380.9	0
17	incomp	556.1	0
17	comp	419	0
17	comp	398.4	0
17	comp	479.4	0
17	comp	437.1	0
17	comp	400	0
17	comp	410.9	0
17	comp	381.6	0
17	comp	369.6	0
17	incomp	367.6	0
17	comp	504.3	0
17	incomp	461.4	0
17	incomp	414.6	0
17	incomp	467	0
17	comp	549	0
17	comp	422	0
17	comp	552.4	0
17	incomp	513.7	0
17	incomp	445.4	0
17	comp	413.5	0
17	comp	398.9	0
17	comp	385.4	0
17	incomp	535.5	0
17	incomp	460.5	0
17	incomp	516.6	0
17	incomp	489.7	0
17	comp	430.8	0
17	incomp	518.8	0
17	comp	436.8	0
17	incomp	609.7	0
17	incomp	455.5	0
17	incomp	523.1	0
17	incomp	443.9	0
17	incomp	519.2	0
17	incomp	455.7	0
17	incomp	443.9	0
17	incomp	517.4	0
17	comp	532.1	0
17	incomp	540.2	0
17	incomp	447.8	0
17	comp	504.2	0
17	incomp	455.5	0
17	incomp	437.7	0
17	comp	379.7	0
17	incomp	502	0
17	incomp	421.6	0
17	comp	403.5	0
17	incomp	430.6	0
17	incomp	415	0
17	incomp	462.4	0
17	incomp	493.4	0
17	incomp	474.6	0
17	incomp	394.7	0
17	comp	442.8	0
17	incomp	400.4	0
17	incomp	530.7	0
17	incomp	440.8	0
17	comp	431.4	0
17	comp	397.8	0
17	incomp	503.7	0
17	comp	397.5	0
17	comp	451.7	0
17	comp	463.6	0
17	incomp	456.5	0
17	comp	469.4	0
17	incomp	402.4	0
17	incomp	428.6	0
17	comp	418.1	0
17	comp	451	0
17	incomp	431.4	0
17	incomp	638.2	0
17	comp	434.5	0
17	comp	523.9	0
17	comp	445.5	0
17	comp	393.6	0
17	comp	518.8	0
17	comp	403.5	0
17	comp	426.6	0
17	incomp	468.5	0
17	comp	383.8	0
17	comp	456.8	0
17	comp	508.3	0
17	incomp	474.6	0
17	comp	420.4	0
17	incomp	512	0
17	comp	444.1	0
17	comp	486.4	0
17	comp	417	0
17	comp	459.1	0
17	incomp	437.9	0
17	incomp	398.2	0
17	comp	403.3	0
17	incomp	611.7	0
17	incomp	457.7	0
17	comp	440.4	0
17	incomp	449.1	0
17	comp	566.8	0
17	comp	441	0
17	comp	446	0
17	incomp	530.3	0
17	incomp	484.1	0
17	incomp	506.7	0
17	comp	434.6	0
17	comp	609.2	0
17	comp	421.6	0
17	incomp	565.7	0
17	comp	491.6	0
17	comp	616.6	0
17	incomp	550.2	0
17	incomp	464.6	0
17	comp	556.2	0
17	comp	449.4	0
17	incomp	546.5	0
17	comp	422.1	0
17	incomp	501	0
17	comp	451.8	0
17	comp	440.5	0
17	comp	488.3	0
17	comp	516.3	0
17	incomp	554.8	0
17	comp	581.1	0
17	comp	410.4	0
17	incomp	478.2	0
17	incomp	465.5	0
17	comp	427.6	0
17	comp	581.8	0
17	comp	537.2	0
17	incomp	460.6	0
17	comp	627.1	0
17	comp	592.4	0
17	incomp	615.7	0
17	comp	693.3	0
17	incomp	471.3	0
17	comp	462.9	0
17	incomp	585.4	0
17	incomp	507.2	0
17	comp	498.1	0
17	incomp	449.7	0
17	comp	437.3	0
17	comp	429.6	0
17	comp	409.8	0
17	comp	425.5	0
17	incomp	455.2	0
17	incomp	447.8	0
17	incomp	484.8	0
17	incomp	439.4	0
17	incomp	527.1	0
17	incomp	470.8	0
17	comp	431.6	0
17	comp	510.2	0
17	incomp	550	0
17	incomp	426.1	0
17	incomp	429.4	0
17	incomp	520.4	0
17	comp	484.5	0
17	comp	447.6	0
17	comp	540.4	0
17	incomp	526.8	0
17	incomp	551.6	0
17	incomp	536	0
17	comp	503	0
17	incomp	520.1	0
17	incomp	469	0
17	incomp	542.6	0
17	incomp	504.2	0
17	comp	486.6	0
17	comp	465	0
17	incomp	414.7	0
17	incomp	517.6	0
17	comp	426.3	0
17	incomp	471.4	0
17	incomp	502.2	0
17	incomp	422.4	0
17	comp	414.3	0
17	comp	477	0
17	comp	451.4	0
17	comp	445.4	0
17	incomp	576.6	0
17	incomp	502.8	0
17	incomp	518.5	0
17	incomp	460.4	0
17	comp	471.7	0
17	comp	428	0
17	comp	430.7	0
17	comp	384.7	0
17	comp	512.1	0
17	incomp	507.9	0
17	incomp	457.2	0
17	incomp	432.6	0
17	comp	452.4	0
17	comp	439	0
17	comp	402.4	0
17	comp	396.6	0
17	incomp	432.8	0
17	comp	421.4	0
17	incomp	440.2	0
17	incomp	507.6	0
17	comp	443.1	0
17	incomp	466.3	0
17	comp	392.7	0
17	comp	514.3	0
17	comp	430.4	0
17	incomp	384.7	0
17	incomp	467.8	0
17	incomp	471.9	0
17	incomp	477.4	0
17	incomp	447.4	0
17	incomp	545.7	0
17	incomp	526.4	0
17	incomp	474.4	0
17	comp	555.2	0
17	comp	475.9	0
17	comp	413.9	0
17	comp	458.8	0
17	comp	496	0
17	incomp	433.8	0
17	comp	481.7	0
17	comp	466.9	0
17	incomp	429.8	0
17	incomp	490	0
17	comp	455	0
17	incomp	476	0
17	incomp	430.4	0
17	incomp	430.9	0
17	incomp	446.7	0
17	comp	452.1	0
17	incomp	462.2	0
17	comp	416.8	0
17	incomp	411.5	0
17	incomp	497.6	0
17	comp	457	0
17	incomp	407.1	1
17	comp	523.2	0
17	incomp	512	0
17	comp	632	0
17	comp	493.2	0
17	comp	501.6	0
17	comp	467.6	0
17	comp	467.3	0
17	comp	469.4	0
17	incomp	461.6	0
17	incomp	485.4	0
17	incomp	497.1	0
17	comp	479.5	0
17	comp	466.3	0
17	incomp	571.9	0
17	comp	586.8	0
17	incomp	521.4	0
17	comp	511.1	0
17	incomp	527.7	0
17	incomp	541.4	0
17	incomp	489.7	0
17	incomp	506.1	0
17	comp	493.8	0
17	comp	511.3	0
17	comp	515.9	0
17	comp	442.5	0
17	comp	499	0
17	incomp	488.8	0
17	incomp	472.2	0
17	incomp	513.1	0
17	incomp	501.6	0
17	incomp	490.8	0
17	comp	520.1	0
17	comp	484.3	0
17	comp	477.4	0
17	incomp	499.4	0
17	incomp	440.4	0
17	comp	547.3	0
17	comp	478.1	0
17	incomp	493.9	0
17	incomp	473.8	0
17	comp	454.4	0
17	incomp	473.3	0
17	comp	463.5	0
17	comp	498.3	0
17	comp	496	0
17	incomp	514.5	0
17	incomp	483.2	0
17	incomp	516.6	0
17	comp	534.3	0
17	incomp	475.8	0
17	comp	460.6	0
17	incomp	492.4	0
17	incomp	458.1	0
17	incomp	449.1	0
17	comp	494.2	0
17	comp	429.3	0
17	incomp	531.7	0
17	comp	550.9	0
17	comp	476.7	0
17	comp	517.8	0
17	incomp	518.9	0
17	incomp	459.2	0
17	comp	461.8	0
17	comp	516.9	0
17	comp	457.3	0
17	comp	483.8	0
17	comp	455.6	0
17	comp	433.1	0
17	comp	465.6	0
17	comp	431.4	0
17	incomp	519.5	0
17	incomp	468	0
17	comp	489.2	0
17	comp	487.3	0
17	incomp	507.4	0
17	incomp	570.9	0
17	incomp	551.8	0
17	incomp	536.1	0
17	comp	512.3	0
17	incomp	528	0
17	incomp	517.1	0
17	comp	466.3	0
17	incomp	454.8	0
17	comp	530.8	0
17	incomp	522.6	0
17	comp	533.8	0
17	comp	506.1	0
17	incomp	629.6	0
17	incomp	535.2	0
17	incomp	490.9	0
17	incomp	440.5	0
17	incomp	459.2	0
17	comp	451.2	0
17	incomp	519.1	0
17	incomp	467.1	0
17	incomp	438.9	0
17	comp	458.2	0
17	incomp	539.9	0
17	comp	478.7	0
17	incomp	453.6	0
17	comp	466	0
17	comp	473.9	0
17	incomp	511.7	0
17	comp	466.3	0
17	comp	502.9	0
17	comp	483.3	0
17	incomp	568.5	0
17	comp	458.8	0
17	incomp	501.4	0
17	incomp	475.5	0
17	comp	461.5	0
17	comp	507.3	0
17	comp	579.4	0
17	incomp	484.7	0
17	comp	1818	0
17	comp	786.4	0
17	incomp	556.9	0
17	comp	476.8	0
17	comp	445.9	0
17	comp	470.4	0
17	incomp	432.9	0
17	comp	450.7	0
17	comp	426.4	0
17	comp	446	0
17	incomp	510.7	0
17	incomp	442.8	0
17	comp	472.2	0
17	comp	428.9	0
17	incomp	441	0
17	comp	505.5	0
17	comp	462.2	0
17	incomp	509	0
17	comp	454.7	0
17	incomp	526.3	0
17	comp	501.5	0
17	incomp	477.5	0
17	incomp	467.5	0
17	incomp	476.3	0
17	incomp	501.4	0
17	comp	481	0
17	incomp	486.3	0
17	incomp	480.2	0
17	incomp	500.9	0
17	comp	487.7	0
17	comp	466.1	0
17	comp	481.8	0
17	comp	536.3	0
17	incomp	510.8	0
17	comp	480	0
17	comp	507.7	0
17	incomp	495.4	0
17	incomp	494.9	0
17	comp	489.1	0
17	comp	575.4	0
17	incomp	562.3	0
17	incomp	570.8	0
17	incomp	508.9	0
17	incomp	460.9	0
17	comp	488.6	0
17	incomp	690.4	0
17	incomp	542.9	0
17	incomp	478.5	0
17	incomp	464.1	0
17	incomp	439.4	0
17	comp	442.2	0
17	incomp	497.5	0
17	comp	441.2	0
17	incomp	428.5	0
17	incomp	528.6	0
17	incomp	415.2	0
17	comp	460.4	0
17	comp	469.4	0
17	comp	498.6	0
17	comp	466.3	0
17	comp	558	0
17	incomp	478.5	0
17	comp	473.6	0
17	comp	455.7	0
17	incomp	538.9	0
17	incomp	416.2	0
17	comp	433.9	0
17	incomp	443.1	0
17	comp	442.6	0
17	incomp	429.9	0
17	incomp	433.4	0
17	incomp	386.8	0
17	comp	474.8	0
17	incomp	430.4	0
17	incomp	413.4	0
17	comp	432.7	0
17	comp	431.5	0
17	comp	419.5	0
17	comp	445.5	0
17	incomp	475	0
17	comp	465.8	0
17	incomp	530.2	0
17	comp	454.2	0
17	comp	466.5	0
17	comp	478.4	0
17	incomp	387.5	0
17	incomp	593.7	0
17	comp	451.8	0
17	incomp	471.6	0
17	comp	432.8	0
17	incomp	424.2	0
17	incomp	410.9	0
17	incomp	433.2	0
17	comp	425.2	0
17	comp	425.9	0
17	incomp	434.5	0
17	incomp	450	0
17	incomp	539.7	0
17	comp	465.4	0
17	incomp	414.5	0
17	incomp	460	0
17	comp	464.4	0
17	incomp	504.9	0
17	comp	434.1	0
17	comp	479.4	0
17	comp	513.2	0
17	incomp	423.1	0
17	comp	411.6	0
17	comp	423.4	0
17	incomp	427.5	0
17	incomp	439.4	0
17	comp	467.8	0
17	incomp	388.1	0
17	comp	406.1	0
17	incomp	452.4	0
17	comp	433.3	0
17	incomp	506.2	0
17	comp	440	0
17	comp	423.7	0
17	incomp	413.9	0
17	incomp	392.9	0
17	comp	386.9	0
17	incomp	407.4	0
17	comp	441.7	0
17	comp	485.1	0
17	comp	447.9	0
17	comp	411.9	0
17	incomp	466.7	0
17	incomp	529.2	0
17	incomp	425.6	1
17	incomp	480.6	0
17	incomp	480.7	0
17	incomp	530	0
17	comp	439.1	0
17	comp	456.6	0
17	incomp	455.1	0
17	incomp	493.3	0
17	comp	519.3	0
17	comp	488.1	0
17	comp	529.3	0
17	incomp	535.6	0
17	comp	486.3	0
17	incomp	480.2	0
17	comp	459.1	0
17	incomp	551	0
17	comp	447.2	0
17	incomp	488.2	0
17	comp	504.4	0
17	incomp	481.5	0
17	comp	446	0
17	comp	550.1	0
17	comp	472.6	0
17	incomp	472	0
17	comp	459.2	0
17	incomp	431.8	0
17	comp	502.5	0
17	incomp	451	0
17	incomp	474.4	0
17	incomp	553.7	0
17	comp	503.3	0
17	comp	454	0
17	incomp	483.3	0
17	comp	549.2	0
17	comp	476.3	0
17	incomp	534.6	0
17	incomp	493.8	0
17	comp	475.8	0
17	comp	497.2	0
17	incomp	480.9	0
17	incomp	493.4	0
17	comp	475.7	0
17	comp	471.5	0
17	incomp	470.4	0
17	incomp	461.2	0
17	comp	461.1	0
17	comp	478.2	0
17	incomp	497.5	0
17	incomp	551.3	0
17	comp	435.1	0
17	incomp	472.6	0
17	incomp	511.7	0
17	comp	502.4	0
17	incomp	435.6	0
17	incomp	604.9	0
17	comp	460.4	0
17	comp	443.8	0
17	incomp	468.6	0
17	incomp	413.6	0
17	comp	430.4	0
17	incomp	537.6	0
17	comp	524.9	0
17	comp	579.9	0
17	incomp	453.6	0
17	incomp	517.1	0
17	comp	471.8	0
17	comp	455.9	0
17	comp	469.6	0
17	comp	410.7	0
17	comp	408.3	0
17	incomp	531.4	0
17	incomp	476.7	0
17	incomp	468.2	0
17	incomp	533.1	0
17	comp	450.7	0
17	incomp	526.9	0
17	incomp	520.5	0
17	incomp	461.4	0
17	incomp	516.5	0
17	incomp	450.6	0
17	comp	450.5	0
17	comp	535.7	0
17	incomp	431.1	0
17	comp	433.2	0
17	incomp	452.6	0
17	comp	487.9	0
17	comp	410.8	0
17	comp	454.2	0
17	comp	465.4	0
17	incomp	513.8	0
17	incomp	455.5	0
17	incomp	439.8	0
17	incomp	417	0
17	incomp	424.8	0
17	comp	442.5	0
17	comp	529.9	0
17	incomp	464.9	0
17	comp	426	0
17	comp	444.6	0
17	incomp	440.7	0
17	comp	443.2	0
17	comp	431.6	0
17	comp	439.4	0
17	incomp	479.7	0
17	incomp	488.1	0
17	comp	432.9	0
17	comp	474.6	0
17	comp	424.3	0
17	incomp	462.7	0
17	comp	427	0
17	incomp	389.7	0
17	comp	498.3	0
17	comp	433.8	0
17	incomp	468.2	0
17	comp	507.9	0
17	comp	537.3	0
17	comp	420.2	0
17	incomp	457.6	0
17	incomp	434.7	0
17	comp	435.6	0
17	incomp	479.8	0
17	comp	455.8	0
17	comp	475.4	0
17	comp	538.1	0
17	comp	496.3	0
17	incomp	486	0
17	comp	497.7	0
17	incomp	434	0
17	incomp	445.4	0
17	incomp	434.1	0
17	comp	440.8	0
17	incomp	486.4	0
17	incomp	465.6	0
17	incomp	507.2	0
17	incomp	491.3	0
17	incomp	456.1	0
17	incomp	431.8	0
17	incomp	465.7	0
17	comp	448.7	0
17	incomp	442.2	0
17	incomp	455.8	0
17	comp	495.6	0
17	incomp	458.7	0
17	comp	410.2	0
17	comp	460.7	0
17	comp	509.6	0
17	comp	400.8	0
17	incomp	384.9	0
17	incomp	431.6	0
17	incomp	447.8	0
17	comp	427.2	0
17	comp	426.5	0
17	comp	466.2	0
17	comp	434.8	0
17	incomp	432.6	0
17	incomp	386.8	0
17	incomp	453.2	0
17	comp	409.2	0
17	incomp	388.5	0
17	incomp	437.1	0
17	incomp	635.8	0
17	comp	419.9	0
17	comp	485.1	0
17	incomp	425.3	0
17	comp	457.1	0
17	comp	428.5	0
17	comp	425.7	0
17	incomp	462.8	0
17	incomp	428.2	0
17	incomp	393.2	0
17	comp	447.6	0
17	comp	426.4	0
17	incomp	420.8	0
17	incomp	448.5	0
17	comp	517	0
17	comp	436.2	0
17	comp	550	0
17	incomp	455.5	0
17	incomp	440.1	0
17	incomp	450.3	0
17	comp	486.2	0
17	comp	424.1	0
17	incomp	419	0
17	incomp	432.4	0
17	comp	422.5	0
17	comp	459.3	0
17	incomp	470.4	0
17	comp	450.9	0
17	comp	422.5	0
17	incomp	472.5	0
17	incomp	418.3	0
17	incomp	452.9	0
17	incomp	392.8	0
17	comp	430.9	0
17	comp	457.6	0
17	comp	484.1	0
17	incomp	435.6	0
17	incomp	406.7	0
17	comp	557.9	0
17	comp	447.8	0
17	comp	438.3	0
17	comp	416.6	0
17	incomp	472.7	0
17	incomp	536.8	0
17	incomp	478.1	0
17	comp	462	0
17	comp	490.4	0
17	incomp	524.3	0
17	incomp	410.3	0
17	comp	383.5	0
17	comp	408.6	0
17	incomp	523.2	0
17	comp	435.1	0
17	comp	452.4	0
17	incomp	377.3	0
17	incomp	489	0
17	incomp	442.1	0
17	incomp	428.5	0
17	comp	449.5	0
17	incomp	493.5	0
17	incomp	450.8	0
17	incomp	461.5	0
17	comp	444.7	0
17	incomp	438.9	0
17	incomp	418.7	0
17	incomp	419.7	0
17	comp	454.6	0
17	incomp	388.4	0
17	incomp	420.7	0
17	incomp	467.8	0
17	incomp	434.4	0
17	incomp	437.4	0
17	comp	430.2	0
17	incomp	436.2	0
17	comp	429.7	0
17	comp	422.8	0
17	incomp	413.9	0
17	comp	445.7	0
17	comp	408.5	0
17	comp	458	0
17	incomp	460.9	0
17	comp	441.3	0
17	comp	457.5	0
17	comp	472.3	0
17	incomp	464.2	0
17	incomp	450.5	0
17	incomp	482	0
17	incomp	428.5	0
17	comp	372.1	0
17	comp	462.4	0
17	comp	443.1	0
17	incomp	525.3	0
17	comp	428.6	0
17	comp	435.5	0
17	incomp	769.3	0
17	incomp	404.2	0
17	comp	479.6	0
17	incomp	419.8	0
17	comp	469.9	0
17	incomp	495.1	0
17	incomp	475.2	0
17	comp	435.7	0
17	incomp	442.4	0
17	comp	430.2	0
17	comp	396.3	1
17	comp	515.4	0
17	comp	425.9	0
17	incomp	611.1	0
17	comp	441.9	0
17	incomp	516.4	0
17	comp	461.7	0
17	comp	499.3	0
17	comp	453.1	0
17	incomp	446.3	0
17	comp	473.3	0
17	comp	456.8	0
17	comp	447	0
17	comp	486.7	0
17	incomp	528.3	0
17	incomp	414.7	0
17	incomp	427.4	0
17	comp	425.3	0
17	incomp	439.9	0
17	incomp	453.6	0
17	comp	424.6	0
17	comp	406.2	0
17	incomp	423.8	0
17	incomp	415.7	0
17	comp	466.4	0
17	incomp	452.2	0
17	comp	444.9	0
17	incomp	454.2	0
17	incomp	524.8	0
17	incomp	480.9	0
17	incomp	466.4	0
17	comp	446.1	0
17	comp	425.6	0
17	incomp	460.2	0
17	comp	472.6	0
17	comp	492.8	0
17	incomp	485.2	0
17	incomp	428.9	0
17	incomp	423.8	0
17	comp	442.1	0
17	incomp	561	0
17	comp	452	0
17	comp	448	0
17	comp	510.9	0
17	incomp	439.6	0
17	incomp	668.5	0
17	incomp	499.4	0
17	comp	435.5	0
17	incomp	463.8	0
17	comp	402.7	0
17	comp	467.8	0
17	comp	445.8	0
17	incomp	450.9	0
17	comp	439.1	0
17	comp	438.7	0
17	comp	497.6	0
17	incomp	519.9	0
17	comp	476.9	0
17	incomp	468.5	0
17	incomp	415.4	0
17	comp	458.9	0
17	comp	463	0
17	comp	486.4	0
17	incomp	535.3	0
17	incomp	459.6	0
17	incomp	437.2	0
17	incomp	542.5	0
17	comp	455.2	0
17	comp	479.2	0
17	incomp	512.1	0
17	incomp	446.4	0
17	comp	494.2	0
17	comp	493.5	0
17	incomp	485.5	0
17	comp	456.1	0
17	comp	461.4	0
17	incomp	429.4	0
17	comp	450.5	0
17	comp	449	0
17	comp	490.4	0
17	comp	432.5	0
17	incomp	413.1	0
17	incomp	475.5	0
17	comp	479.3	0
17	comp	455.4	0
17	incomp	493.6	0
17	incomp	457.8	0
